Sex,Age,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023,2023 - 2024,2024 - 2025,2025 - 2026,2026 - 2027,2027 - 2028,2028 - 2029,2029 - 2030,2030 - 2031,2031 - 2032,2032 - 2033,2033 - 2034,2034 - 2035,2035 - 2036,2036 - 2037,2037 - 2038,2038 - 2039,2039 - 2040,2040 - 2041,2041 - 2042,2042 - 2043,2043 - 2044,2044 - 2045,2045 - 2046,2046 - 2047,2047 - 2048,2048 - 2049,2049 - 2050,2050 - 2051,2051 - 2052,2052 - 2053,2053 - 2054,2054 - 2055,2055 - 2056,2056 - 2057,2057 - 2058,2058 - 2059,2059 - 2060,2060 - 2061,2061 - 2062,2062 - 2063,2063 - 2064,2064 - 2065,2065 - 2066,2066 - 2067,2067 - 2068,2068 - 2069,2069 - 2070,2070 - 2071,2071 - 2072,2072 - 2073,2073 - 2074,2074 - 2075,2075 - 2076,2076 - 2077,2077 - 2078,2078 - 2079,2079 - 2080,2080 - 2081,2081 - 2082,2082 - 2083,2083 - 2084,2084 - 2085,2085 - 2086,2086 - 2087,2087 - 2088,2088 - 2089,2089 - 2090,2090 - 2091,2091 - 2092,2092 - 2093,2093 - 2094,2094 - 2095,2095 - 2096,2096 - 2097,2097 - 2098,2098 - 2099,2099 - 2100,2100 - 2101,2101 - 2102,2102 - 2103,2103 - 2104,2104 - 2105,2105 - 2106,2106 - 2107,2107 - 2108,2108 - 2109,2109 - 2110,2110 - 2111,2111 - 2112,2112 - 2113,2113 - 2114
2,22,24.24550172,21.94410624,21.47847432,21.3308512,20.72010911,20.36198272,19.8851879,19.3454942,18.87209502,18.427478,18.34543098,18.05626918,17.79467269,17.4622316,17.03795204,16.70682271,16.37542625,16.20571066,16.01876484,15.72392384,15.71458767,15.25002646,15.09870488,14.93016067,14.80917567,14.475155,14.38062314,14.30824734,14.02586415,13.98407394,13.72221954,13.7038464,13.48610089,13.5095428,13.32130653,13.12949416,12.92767645,12.72173588,12.5089126,12.51545944,12.28580887,12.27307594,12.02317069,11.98863116,11.94270656,11.66257916,11.59980236,11.53347536,11.24468771,10.74058527,10.68011635,10.40730506,10.35897071,10.10314885,10.0699001,10.04319643,9.809137638,9.793036938,9.56763842,9.557985644,9.549973419,9.331137688,9.32498747,9.107169142,9.101289949,9.095379864,8.877944122,8.871774344,8.653960823,8.645949425,8.63636986,8.414542433,8.191134882,8.175989216,7.949150539,7.930106545,7.908897822,7.886165279,7.655423195,7.63147012,7.606837519,7.377782423,7.354736297,7.332550516,7.311567204,7.08941884,7.071771408,7.055790133,7.041382203,6.827604003,6.816352429,6.806254948,6.397306734,6.389553081,6.382212773,6.375244924,6.169258584,6.162476679,6.155465209,5.949789725
2,23,24.89177125,22.64901538,22.26267639,21.35668331,21.22281572,20.87700206,20.2982651,20.07840372,20.04360102,19.08824368,18.91353406,18.31370582,18.02964701,17.77299318,17.44596114,17.26838183,16.93754984,16.83057524,16.66491647,16.24963043,16.17617405,15.94206697,15.71458718,15.80372235,15.41048235,15.05921008,14.72800769,14.63317995,14.5605731,14.28096459,14.23899259,13.9800241,13.96152823,13.74686261,13.54835987,13.58541327,13.39683433,13.19824888,12.99556806,13.01028934,12.79257402,12.56597135,12.32899129,12.3060951,12.27122532,12.0026139,11.94719341,11.88380282,11.59788175,11.53008591,11.46359875,11.18481618,10.91291918,10.86287432,10.82055906,10.36245324,10.33535048,10.31416092,9.877165884,9.864396037,9.644899945,9.636938805,9.42078896,9.414678949,9.408655545,9.193730711,9.187836974,8.973101563,8.966945337,8.960200042,8.743824674,8.734260135,8.515127852,8.501708636,8.486223341,8.261578085,8.242018635,8.220253472,7.991983426,7.763816529,7.739811963,7.715172089,7.488574863,7.465472191,7.443260228,7.422207244,7.202477652,7.184768291,7.168715725,7.154255689,6.94286026,6.931557798,6.921441637,6.714736279,6.706696439,6.699098183,6.495052935,6.291410259,6.284577451,6.277500848
2,24,26.00569616,23.17952431,22.7982027,22.43674498,22.2434975,21.67888853,21.3527691,21.0204607,20.82097592,20.30506526,19.61938395,19.45619923,19.1387058,18.84537243,18.56903037,18.23118123,17.78924723,17.68486501,17.32950134,17.16738197,16.97402304,16.66900618,16.64638114,16.44064483,16.31679973,15.92972715,15.80378026,15.69510246,15.59509779,15.29685882,15.23811206,14.97355406,14.93497794,14.47670019,14.26445867,14.28869764,14.10698384,13.92160589,13.5046281,13.52621869,13.31939237,13.32616682,13.10179428,12.86670098,12.8430819,12.80706597,12.53918495,12.48182471,12.41632594,12.13032299,11.8447179,11.77707496,11.49934411,11.22852809,11.17754368,11.13443039,10.88911737,10.8609609,10.6304481,10.40528589,10.3919641,10.17405947,10.16574311,9.951300822,9.944909346,9.731533897,9.72543242,9.305653495,9.299557341,9.293200475,9.079934377,9.071697335,8.855918328,8.844424516,8.83060235,8.6096978,8.591487064,8.571323616,8.345359471,8.321848506,8.297243696,8.07008058,8.044663974,8.019632059,7.995106995,7.772253057,7.750474468,7.73013504,7.315853058,7.299658889,7.28505638,7.271912533,7.063948355,7.053747597,7.04443079,6.840627071,6.832948085,6.825619084,6.623471244,6.616343536
2,25,27.15159259,24.80055283,24.50452185,24.14512537,23.84656439,23.21733014,22.69621699,22.62102247,22.05071665,21.8781555,21.61967828,20.72564736,20.58313809,20.03460523,19.986061,19.68008649,19.32461687,19.08086754,18.72170076,18.55851747,18.40190662,17.97407739,17.87107545,17.61671612,17.43879315,17.33558771,17.18131487,16.82202744,16.70706063,16.37998012,16.30006212,16.01843217,15.97209915,15.71294201,15.47444428,15.26401291,15.07132669,14.89288076,14.93019038,14.51768298,14.32042952,14.11582031,14.12292239,13.89985924,13.88582764,13.6405238,13.6025169,13.33336248,13.27269958,12.9870411,12.69967002,12.62658688,12.55492781,12.48624397,12.00149071,11.94733113,11.90155535,11.65520571,11.62527584,11.39459482,11.16955593,10.94876186,10.9379837,10.7229097,10.50933167,10.29668879,10.29011963,10.28374921,10.07163191,10.06511513,9.852985249,9.845689332,9.631877827,9.621486622,9.404625849,9.389997203,9.373159753,9.150135422,9.128807473,9.105035692,8.676001776,8.650501629,8.62411302,8.397212126,8.371236432,8.345785776,8.123187142,8.100541551,8.079438617,8.059823549,7.845952567,7.830332358,7.816286014,7.608627794,7.597703545,7.587725783,7.384447964,7.376191595,7.368325122,7.166750924
2,26,29.1498121,26.85954377,26.38077065,25.83909194,25.50000163,25.26542798,24.88200839,24.41647531,23.88537828,23.54600505,23.17245202,22.92888786,22.82094119,21.95885617,21.96334189,21.63155357,21.28225592,20.90029224,20.60023948,20.21489815,20.22660465,20.07698408,19.63299534,19.28445987,19.22520296,18.87270688,18.79835962,18.42628307,18.28241199,18.15816425,18.04388846,17.73734927,17.67002215,17.18420489,16.92339236,16.90135352,16.47601818,16.2864858,16.11226328,15.93411571,15.96317536,15.76932975,15.34823501,15.13650827,15.13388554,14.89958665,14.87253906,14.61326645,14.5592829,14.27704608,14.20303235,13.91054237,13.6181368,13.54131954,13.46768755,13.18997436,13.13078575,13.08078422,12.83198891,12.59280744,12.36143603,12.34178094,11.91526602,11.90355249,11.48382268,11.47579785,11.26371742,11.25654799,11.04510186,11.03803523,10.82665604,10.8193184,10.60734171,10.59782969,10.38287355,10.36953147,10.15048088,9.929711826,9.908968931,9.684243232,9.659181807,9.431529603,9.403977883,9.375427006,9.147393341,9.11924905,9.09167272,8.868069727,8.843479261,8.820580571,8.603740085,8.58488845,8.567887363,8.35822172,8.150789608,8.139132659,7.934948902,7.925638183,7.916823153,7.715535907
2,27,32.01613068,29.31860888,28.89716976,28.64060372,28.05148959,27.52131548,27.14611339,26.77562923,26.36508707,26.0832101,25.73584818,25.1804799,24.95872211,24.66066919,24.33718798,24.14088001,23.52536439,23.37224607,22.95523246,22.81457339,22.39017391,22.33179296,21.9686093,21.72543873,21.3416803,21.25380443,20.95809037,20.47989742,20.34005896,20.1820823,19.60507882,19.48242423,19.38824637,19.09800968,18.82697148,18.77914004,18.53923743,18.33243828,18.14697756,17.97856003,17.58873626,17.18556934,16.99461184,17.01329436,16.80342179,16.58233676,16.34777605,16.1006771,15.83929838,15.78115643,15.70997239,15.41485221,15.33010833,15.03106774,14.94667615,14.65646298,14.37410162,14.30991968,14.25566818,14.00430426,13.96874698,13.73572868,13.71399564,13.49226954,13.0705873,13.06005175,12.64312734,12.63513995,12.42344814,12.21232346,12.00111468,11.79010363,11.78217601,11.57047944,11.56015438,11.34517283,11.33068816,11.11122335,10.88977531,10.86715904,10.64126683,10.61388296,10.38465149,10.3544817,10.32319543,10.09327372,10.0623868,9.835394832,9.806767454,9.779721552,9.559408799,9.341811027,9.321438143,9.109233274,9.093037249,8.885403407,8.872755048,8.861183777,8.658425129,8.648839806
2,28,34.77035657,32.19324955,31.77331505,31.39147733,30.90797702,30.48872132,30.19887035,29.47826815,29.11622188,29.00235356,28.50822045,28.15182139,27.65784177,27.22358805,26.98886464,26.70723504,26.31185681,26.17040203,25.70118336,25.24490564,25.02186517,24.55854313,24.43106972,24.2978206,23.81168236,23.6075059,23.27670393,23.03684265,22.60134877,22.24830218,22.07629789,21.92754044,21.35525225,21.25248714,20.95650229,20.46591187,20.41414937,20.17316733,19.96802968,19.78607383,19.62266267,19.45472723,19.0567143,18.86945913,18.67298074,18.46483372,18.24442975,18.22625948,17.76027741,17.27945743,17.21635252,16.92484192,16.83783355,16.74571421,16.4399326,16.34803714,16.05148148,15.76330158,15.69325469,15.42830518,15.3793312,15.13591128,15.10566309,14.87802567,14.65578746,14.64142241,14.22326255,14.01030874,14.00149552,13.78981683,13.57876443,13.36756239,13.15654979,13.14774117,12.93591769,12.92444952,12.70887695,12.08830507,12.06975109,11.8475204,11.82301942,11.7957889,11.56612283,11.53405978,11.30238133,11.2683964,11.03649434,11.00286173,10.77399393,10.54742091,10.51847307,10.29715051,10.27248244,10.25019171,10.03699211,10.01921956,9.810946901,9.797019209,9.592445757,9.581288128
2,29,37.96923362,35.17716551,34.68221026,34.45109207,33.88760611,33.62131196,33.14132745,32.65565684,32.02383997,31.67048422,31.39818166,30.92245847,30.55701065,29.88804925,29.71591584,29.30574686,29.06529008,28.47228401,28.29938242,27.77466463,27.52308948,27.4494607,27.1697293,26.52124549,26.17593749,25.88875667,25.64913691,25.08035197,24.88988929,24.71266016,24.3695487,24.18198925,24.01966993,23.65369258,23.32437073,23.02179325,22.7418033,22.25651056,22.01409757,21.81062391,21.63245811,21.47457303,21.0964106,20.70290682,20.51897898,20.32507141,20.11859153,19.89873275,19.44684529,19.1962177,19.14357249,18.85963502,18.77533604,18.46690709,18.3662871,17.84263634,17.74333946,17.64803588,17.35300558,17.27620121,17.00628003,16.74826339,16.50232255,16.26617977,16.03758072,15.81470037,15.59676884,15.58417377,15.37104903,15.15929386,14.9477133,14.93863049,14.72733252,14.31463157,14.30508516,13.8918809,13.87961346,13.66383745,13.44579638,13.42521255,13.20145216,13.1742575,12.9448807,12.71311855,12.47994295,12.44390367,12.20969962,12.17211369,11.93941043,11.70859645,11.67476441,11.44875228,11.41943588,11.1990948,11.17488502,10.76836102,10.74936512,10.54071976,10.52581216,10.32104174
2,30,41.46462261,38.21968224,37.95718474,37.23514552,36.74982774,36.22428131,35.95080001,35.62750273,35.15458371,34.61121181,34.26600656,34.06539642,33.60888011,33.23241375,32.39497455,32.01138182,31.66429996,31.21694039,30.92898502,30.47036757,30.13131421,29.60020625,29.22193716,28.91035081,28.8639415,28.30828379,27.78133485,27.72251047,27.12608583,26.99084471,26.63455845,26.52091948,26.09797927,25.70537286,25.54626797,25.20861747,24.89965012,24.40089384,24.12596744,23.88166634,23.67949484,23.2910462,22.92369196,22.54985128,22.37492631,22.19392317,22.00224768,21.58121226,21.36157377,21.12478714,21.08687794,20.81455732,20.31142764,20.0080032,19.6939601,19.58686459,19.26689466,19.16000058,18.85014138,18.75584832,18.4677891,18.19400947,17.93279684,17.88763314,17.6492426,17.41899156,17.19481728,17.17810257,16.96236375,16.74869491,16.33482767,16.32449057,16.11321142,15.9016433,15.48906211,15.47875591,15.26643954,15.05226145,15.03617704,14.616663,14.39438619,14.16942239,13.9411405,13.90920074,13.67547116,13.63781906,13.40141779,13.3613135,13.12441356,12.88931593,12.65610823,12.61969293,12.39152575,12.3598652,12.13774608,12.1115881,11.89592219,11.87500599,11.6650189,11.64853505
2,31,44.65765691,41.28236796,40.7867815,40.31359498,39.81104212,39.51132567,38.8029724,38.51519545,37.91117922,37.6636953,37.2083546,36.64895301,36.28550531,35.84480578,35.45908651,34.91092442,34.55314617,34.03241588,33.62611958,33.14127417,32.90018905,32.25372282,31.92456273,31.46347653,31.11145679,30.9953998,30.44810187,29.8987019,29.59023905,29.17872388,28.88288958,28.78339616,28.45794346,28.02086241,27.39860071,27.22931949,26.88423541,26.56950228,26.28039472,26.00117858,25.54199583,25.34095834,25.16911834,24.80723601,24.6529032,24.2671795,23.87433069,23.46945257,23.26515709,22.83023887,22.59233001,22.33712957,22.0617923,21.76838228,21.67148786,21.34952233,21.23363197,20.90486718,20.58115785,20.26419967,20.16305326,19.86921143,19.59061732,19.52884624,19.27687374,19.03610481,18.39965465,18.37650634,18.15693035,17.94078131,17.72676409,17.51428068,17.50321647,17.29152404,16.87856974,16.66685074,16.65574678,16.44296547,16.2280258,16.010583,15.99029389,15.76624447,15.53922609,15.30850109,15.07516258,14.83880605,14.60071484,14.36192241,14.12286698,14.07959075,13.84197726,13.60630166,13.56721927,13.14353807,13.11003853,12.88646162,12.85873718,12.64194655,12.61975623,12.40892564
2,32,48.37001014,44.47893831,44.1291131,43.36198428,42.90061804,42.61822395,42.05901774,41.60182432,41.0751194,40.61660688,39.95478913,39.800643,39.02759206,38.72940222,38.30591517,37.91001624,37.18758917,36.85303435,36.39504639,36.02963314,35.60084634,35.07532488,34.6135506,34.24364352,33.70029207,33.08277445,32.90462888,32.58347602,32.01162801,31.45449406,31.22733922,30.98646709,30.4890086,29.95053757,29.72125397,29.52273033,29.12483118,28.7712322,28.45004984,27.94273233,27.65969217,27.41152346,27.21163638,26.83014601,26.68659266,26.10904593,25.7263955,25.55101077,25.14863488,24.94537822,24.29585035,24.05684288,24.0138251,23.73432946,23.43521973,22.90688352,22.79014706,22.45677072,22.12172374,21.79178263,21.67527141,21.36185963,21.26763271,20.78049079,20.51194567,20.25788285,20.21770424,19.98409347,19.75738735,19.53679665,19.31986041,18.9040859,18.89215594,18.6793874,18.46733189,18.25480091,17.8420716,17.62982967,17.6168417,17.20120408,16.98301698,16.76195037,16.73633498,16.50795166,16.27555709,16.2384598,15.99949434,15.75857858,15.51681807,15.07882111,15.03272057,14.7925539,14.74848974,14.5126928,14.2800078,14.24367071,14.01775839,13.79601065,13.38647125,13.36301195
2,33,52.1746201,47.99137966,47.54584212,46.77796781,46.41096013,45.74029553,45.22740071,44.62565605,44.19447327,43.86730685,43.33510356,42.89995134,41.96446714,41.64119466,41.18663005,40.78013778,40.3739034,39.94468479,39.16600014,38.77058476,38.44589849,37.56877102,37.26328498,36.74337652,36.33669151,35.71911041,35.51503545,35.26031691,34.72919961,34.13448555,33.96580493,33.49473609,32.88448519,32.64308186,31.89364679,31.64978314,31.22188134,30.81391841,30.66695261,30.33909278,29.82696102,29.32688425,29.07680096,28.87780019,28.49935983,28.36026492,27.7872777,27.62217997,27.23533474,26.83509085,26.63287442,26.19836024,25.74322846,25.48305377,25.19994447,24.89584176,24.57340776,24.23757034,23.89666579,23.76232671,23.42366993,23.29858477,22.97746977,22.26348115,22.18003268,21.9074047,21.65005817,21.4052766,21.16999506,21.14343708,20.72055217,20.50284226,20.28752036,20.07399274,19.86069428,19.64809855,19.43506085,19.02198942,18.80921652,18.39543793,18.3790846,18.15990293,17.93757723,17.71119606,17.67998824,17.24715571,17.01009925,16.96670777,16.72339505,16.4791186,16.42990007,16.18470058,16.13574242,15.89390624,15.46180548,15.22674356,14.99581847,14.96012551,14.73658827,14.51667125
2,34,56.7134873,52.02878476,51.5076725,50.85291641,50.35200838,49.69946311,49.03818291,48.28777743,47.84886718,47.44979329,46.88089418,46.26917624,45.84798514,45.23538952,44.70035273,44.10163381,43.48622173,42.84070323,42.47067307,41.71773357,41.39082866,41.11082938,40.54741529,39.95037221,39.35886106,38.90699804,38.42670107,38.17350983,37.40041053,36.87709889,36.69106983,36.26630923,35.55458884,35.42878492,35.01768393,34.49791255,34.01627548,33.35629286,32.93566567,32.56435745,32.22969743,31.92549016,31.6328047,31.16790596,30.75793926,30.38273751,30.03559538,29.89408951,29.3049382,29.13528197,28.52277748,28.32156129,27.88700187,27.64491076,27.38149482,27.09344893,26.78275361,26.24060946,26.10718685,25.75646529,25.19536822,25.05616931,24.71648136,24.59359091,23.87306873,23.580399,23.30364651,23.04296502,22.99740977,22.75977361,22.32892723,22.10619818,21.88750625,21.67142903,21.45720491,21.24320869,21.02990452,20.61599801,20.40257072,20.18901717,19.97431303,19.557443,19.3371928,19.11356844,19.08438678,18.65390263,18.41748275,18.17797422,18.13165156,17.88536073,17.63799773,17.58540646,17.33682927,16.89605817,16.84580665,16.60446428,16.36642303,16.32490008,16.09448227,15.86870653
2,35,61.24444455,56.86748184,56.05021559,55.33053218,54.68975991,54.00687733,53.28416624,52.85040993,52.29690905,51.56809436,50.98592942,50.39041666,49.68537902,49.2798423,48.34378391,48.03844847,47.30234499,46.70794825,46.27608586,45.52091686,45.03352168,44.55297506,44.08014707,43.58445622,42.69414978,42.51192327,42.00479139,41.4136942,40.8813755,40.45742997,39.7262382,39.50917941,38.82321119,38.28503944,38.01672951,37.43608773,37.14534711,36.64333926,36.1821544,35.74393134,35.35904972,35.01374396,34.27570225,33.76459283,33.29667871,33.09969054,32.72804166,32.38669716,31.823633,31.66537402,31.28498803,31.10343178,30.47409755,30.03888963,29.7945356,29.52714839,29.01974089,28.70193887,28.36263963,28.00781271,27.85611583,27.28299863,26.92523174,26.78140094,26.44323161,26.12242232,25.82122159,25.33464533,24.86659476,24.61565778,24.37538087,24.14348473,23.91894893,23.29698535,23.07983314,22.86463833,22.64971613,22.43547048,22.22064298,21.8060839,21.59151453,21.37569583,21.15703007,20.93495509,20.51014505,20.47882678,20.04570818,19.80635328,19.56361287,19.31668222,19.26359976,19.01220799,18.7601312,18.50789362,18.25769178,18.00969619,17.95808814,17.71630989,17.4792434,17.24598815
2,36,67.15601864,62.10534767,61.11525186,60.5273076,60.06006006,59.21097979,58.34664746,57.75757873,57.10143311,56.29931732,55.93315879,55.17429362,54.54751743,53.94419112,53.34505502,52.76951644,52.03362922,51.40522787,50.83814235,50.15994181,49.49732201,49.04920012,48.19160401,47.53366763,47.11704176,46.67096966,45.89904143,45.33252953,44.62242563,44.03168484,43.72568982,43.4421935,42.53702016,42.01047716,41.63728692,40.81334553,40.50497664,40.00641861,39.48223736,39.00206711,38.54643338,38.14806163,37.79216869,37.47184289,36.74011149,36.48017239,36.0723569,35.28026558,34.9453659,34.38818926,34.23433833,33.85777164,33.24974419,33.05047279,32.61459632,32.15323805,31.88147793,31.36756167,31.04111034,30.47967387,30.11407549,29.95090565,29.57409143,29.20367179,29.04772892,28.49312373,28.16320783,27.85430369,27.56389859,27.29230054,26.83480454,26.59102996,26.15509974,25.92855377,25.30476171,25.08619617,24.66907341,24.45296512,24.23756823,24.02157137,23.80576099,23.5898092,23.17274885,22.75290149,22.52903354,22.50036837,22.2672427,22.02936057,21.38978123,21.14336187,20.89238059,20.63841497,20.57903525,20.3222245,20.06518262,19.61603076,19.55761072,19.30848589,19.06302351,18.82248096
2,37,73.75097185,68.34872023,67.27552988,66.29527781,65.70790138,65.04770165,63.98603612,63.39361047,62.69606465,61.81683471,61.206432,60.75148939,59.81979287,59.15816404,58.64467067,57.85332155,56.77036278,56.48803893,55.75201504,54.98470738,54.28770201,53.72300419,52.84477084,52.33014507,51.49520897,51.16894574,50.41486717,49.78382702,49.14914986,48.3022116,47.64419673,47.44173698,46.73417644,46.00859259,45.63389728,45.00110933,44.69542645,43.80431735,43.53820477,42.76851975,42.48300138,41.79026028,41.3761759,40.58086164,40.25233314,39.72561707,39.46162463,39.0548721,38.479609,38.152726,37.8164726,37.24036085,36.65382711,36.2628261,35.85014211,35.41350091,34.94914149,34.45796129,33.93679645,33.60093572,33.2394724,32.64910636,32.26272754,31.87260955,31.48934231,31.11509494,30.75497308,30.61911858,30.09751187,29.79991486,29.3202949,29.06032237,28.81298559,28.3740464,28.14528597,27.72025045,27.29915051,27.08102643,26.6628176,26.24561488,26.0282667,25.81099548,25.59355043,24.97502498,24.75301877,24.32750404,24.0973933,23.86174505,23.62095317,23.17593506,22.92535426,22.86687536,22.41076975,22.1502611,21.88876598,21.43205066,21.36706481,21.10975329,20.85610447,20.60632672
2,38,81.05420815,74.43571163,73.62456784,72.68608109,71.92881978,70.89453144,70.26295516,69.66292643,68.43362281,67.85093329,66.74867005,65.884921,65.34566769,64.45864637,63.76228024,63.33929885,62.56886846,61.42669012,60.93561654,60.09150297,59.58191826,58.63644038,57.70744893,57.10415846,56.21843771,55.94122967,55.21226469,54.39858514,53.90236179,53.19540525,52.43274184,51.92399765,50.93356435,50.45618066,49.90580549,49.25125357,48.77752633,47.92668721,47.31612428,46.84386697,46.26649062,45.74089409,45.24331207,44.81256982,44.21763621,43.66551787,43.12991453,42.43707642,42.03143442,41.6731338,41.14112258,40.3844428,40.02654166,39.44401094,39.27021772,38.64394117,37.99188219,37.73940938,37.24299125,36.7139323,36.36788992,35.99399535,35.60000758,34.98811033,34.58254082,34.1842802,34.00161971,33.62695405,32.86599655,32.53917412,32.23380251,31.74795762,31.48303246,30.82881144,30.5884247,30.15633042,29.93043684,29.50764388,29.08737848,28.86818666,28.44950213,28.23071502,27.81190349,27.39304217,26.97281141,26.74896298,26.52059733,26.2876466,25.84981259,25.60544979,25.35431667,25.09866542,24.83757018,24.57253616,24.10965778,23.84228135,23.57442895,23.308665,22.65817147,22.40009269
